Activity ID,Time,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,DistanceMeters,HeartRateBpm,Speed,RunCadence
5806633847,2020-11-11T12:46:23.000Z,20.694118291139603,-103.34828423336148,1538.199951171875,1.5499999523162842,86,0.0,54
5806633847,2020-11-11T12:46:26.000Z,20.69401402026415,-103.34828021004796,1537.0,13.100000381469727,84,2.865000009536743,86
5806633847,2020-11-11T12:46:27.000Z,20.69401402026415,-103.34828021004796,1537.0,13.100000381469727,84,2.865000009536743,86
5806633847,2020-11-11T12:46:28.000Z,20.693982085213065,-103.34827752783895,1537.0,16.649999618530273,87,2.9760000705718994,87
5806633847,2020-11-11T12:46:29.000Z,20.693952748551965,-103.34827534854412,1537.0,19.899999618530273,93,3.0420000553131104,87
5806633847,2020-11-11T12:46:30.000Z,20.693925339728594,-103.34827560000122,1537.199951171875,22.93000030517578,97,3.171999931335449,88
5806633847,2020-11-11T12:46:32.000Z,20.69386658258736,-103.34827509708703,1537.4000244140625,29.440000534057617,103,3.171999931335449,89
5806633847,2020-11-11T12:46:34.000Z,20.693807741627097,-103.34827400743961,1538.0,35.91999816894531,108,3.25600004196167,87
5806633847,2020-11-11T12:46:35.000Z,20.693783769384027,-103.34826445207,1538.199951171875,38.75,111,3.25600004196167,87
5806633847,2020-11-11T12:46:37.000Z,20.693739596754313,-103.34821918979287,1538.199951171875,45.599998474121094,115,3.059999942779541,86
5806633847,2020-11-11T12:46:39.000Z,20.693712774664164,-103.34817359223962,1538.0,51.209999084472656,117,3.0510001182556152,86
5806633847,2020-11-11T12:46:44.000Z,20.693669775500894,-103.34800536744297,1538.199951171875,69.41000366210938,119,3.1070001125335693,87
5806633847,2020-11-11T12:46:50.000Z,20.693673128262162,-103.347791377455,1537.199951171875,91.79000091552734,122,3.322000026702881,89
5806633847,2020-11-11T12:46:51.000Z,20.69367832504213,-103.34775340743363,1536.800048828125,95.7699966430664,123,3.3589999675750732,89
5806633847,2020-11-11T12:46:53.000Z,20.69368628785014,-103.34768199361861,1536.4000244140625,103.27999877929688,126,3.4240000247955322,89
5806633847,2020-11-11T12:46:55.000Z,20.693694837391376,-103.34761443547904,1535.5999755859375,110.37999725341797,128,3.4619998931884766,90
5806633847,2020-11-11T12:46:58.000Z,20.693713361397386,-103.347511254251,1534.199951171875,121.33000183105469,129,3.4800000190734863,90
