Activity ID,Time,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,DistanceMeters,HeartRateBpm,Speed,RunCadence
7373655897,2021-08-26T12:20:54.000Z,20.680435001850128,-103.29432564787567,1547.0,0.9399999976158142,94,1.343999981880188,52
7373655897,2021-08-26T12:20:55.000Z,20.68043022416532,-103.2943236362189,1547.5999755859375,1.5,96,0.9800000190734863,51
7373655897,2021-08-26T12:20:56.000Z,20.680418740957975,-103.29431131482124,1548.199951171875,3.2899999618530273,95,0.9800000190734863,50
7373655897,2021-08-26T12:20:58.000Z,20.680388817563653,-103.29426915384829,1548.0,8.829999923706055,99,1.6890000104904175,79
7373655897,2021-08-26T12:20:59.000Z,20.6803759932518,-103.29424543306231,1548.4000244140625,11.680000305175781,100,2.5940001010894775,77
7373655897,2021-08-26T12:21:02.000Z,20.68035746924579,-103.29416144639254,1548.800048828125,20.739999771118164,104,2.9019999504089355,80
7373655897,2021-08-26T12:21:04.000Z,20.68035202100873,-103.29409170895815,1548.800048828125,28.040000915527344,107,2.947999954223633,81
7373655897,2021-08-26T12:21:05.000Z,20.680348919704556,-103.29405969008803,1549.0,31.389999389648438,110,3.246999979019165,82
7373655897,2021-08-26T12:21:07.000Z,20.68035989999771,-103.29400051385164,1548.800048828125,37.70000076293945,113,3.3499999046325684,81
7373655897,2021-08-26T12:21:08.000Z,20.680364426225424,-103.29397117719054,1549.0,40.790000915527344,116,3.2100000381469727,82
7373655897,2021-08-26T12:21:09.000Z,20.680361995473504,-103.29394276253879,1549.0,43.7599983215332,118,3.200000047683716,82
7373655897,2021-08-26T12:21:10.000Z,20.68035109899938,-103.2939163595438,1549.0,46.7599983215332,121,3.181999921798706,82
7373655897,2021-08-26T12:21:12.000Z,20.68032519891858,-103.29386690631509,1549.0,52.650001525878906,126,3.1440000534057617,82
7373655897,2021-08-26T12:21:14.000Z,20.680303489789367,-103.29380865208805,1548.5999755859375,59.16999816894531,131,3.134999990463257,83
7373655897,2021-08-26T12:21:15.000Z,20.680299382656813,-103.29378074035048,1548.5999755859375,62.119998931884766,133,3.125999927520752,84
7373655897,2021-08-26T12:21:17.000Z,20.68029292859137,-103.29373078420758,1548.800048828125,67.37000274658203,137,3.125999927520752,84
7373655897,2021-08-26T12:21:21.000Z,20.6802552100271,-103.29362324438989,1549.199951171875,79.3499984741211,138,3.059999942779541,84
7373655897,2021-08-26T12:21:22.000Z,20.680253449827433,-103.29359474591911,1549.5999755859375,82.31999969482422,139,3.0789999961853027,84
7373655897,2021-08-26T12:21:26.000Z,20.68025764077902,-103.29350992105901,1549.4000244140625,91.16999816894531,139,3.0230000019073486,84
7373655897,2021-08-26T12:21:33.000Z,20.680218245834112,-103.29335284419358,1550.0,108.5,142,2.9579999446868896,84
7373655897,2021-08-26T12:21:39.000Z,20.680154375731945,-103.29317481257021,1550.199951171875,128.25,144,2.9760000705718994,85
7373655897,2021-08-26T12:21:41.000Z,20.680101737380028,-103.29310549423099,1550.5999755859375,137.19000244140625,144,2.9760000705718994,85
7373655897,2021-08-26T12:21:43.000Z,20.680096372961998,-103.29305159859359,1551.0,142.97000122070312,145,3.0789999961853027,85
7373655897,2021-08-26T12:21:45.000Z,20.680083381012082,-103.29299326054752,1551.4000244140625,149.1999969482422,146,3.0139999389648438,86
7373655897,2021-08-26T12:21:49.000Z,20.680069215595722,-103.29285219311714,1551.5999755859375,164.02000427246094,147,3.059999942779541,85
7373655897,2021-08-26T12:21:53.000Z,20.6800530385226,-103.2927265483886,1551.800048828125,177.35000610351562,147,3.1440000534057617,86
7373655897,2021-08-26T12:21:55.000Z,20.68004666827619,-103.29268975183368,1551.4000244140625,181.25,149,3.0880000591278076,85
7373655897,2021-08-26T12:22:00.000Z,20.68011892028153,-103.29250610433519,1551.800048828125,202.33999633789062,150,2.743000030517578,85
7373655897,2021-08-26T12:22:05.000Z,20.680098803713918,-103.29234559088945,1551.800048828125,219.25,149,3.246999979019165,85
7373655897,2021-08-26T12:22:11.000Z,20.68007105961442,-103.29219471663237,1552.199951171875,235.2899932861328,153,3.0420000553131104,84
7373655897,2021-08-26T12:22:15.000Z,20.680070305243134,-103.29206840135157,1552.4000244140625,248.47999572753906,154,3.069999933242798,84
7373655897,2021-08-26T12:22:20.000Z,20.68004423752427,-103.29190520569682,1553.0,265.739990234375,153,3.2839999198913574,84
7373655897,2021-08-26T12:22:22.000Z,20.680035687983036,-103.29184904694557,1553.0,271.6600036621094,153,3.200000047683716,84
7373655897,2021-08-26T12:22:29.000Z,20.680008614435792,-103.29165332950652,1552.800048828125,292.3599853515625,151,3.0510001182556152,84
7373655897,2021-08-26T12:22:35.000Z,20.679992269724607,-103.29147848300636,1553.0,310.75,150,2.9860000610351562,84
7373655897,2021-08-26T12:22:42.000Z,20.679938038811088,-103.29128771089017,1554.0,331.8500061035156,149,2.9760000705718994,84
7373655897,2021-08-26T12:22:43.000Z,20.679929489269853,-103.29125426709652,1554.0,335.4599914550781,150,2.9860000610351562,84
7373655897,2021-08-26T12:22:47.000Z,20.67991758696735,-103.29113985411823,1553.5999755859375,347.510009765625,147,2.994999885559082,84
7373655897,2021-08-26T12:22:49.000Z,20.679905517026782,-103.29108570702374,1553.4000244140625,353.32000732421875,148,2.994999885559082,84
7373655897,2021-08-26T12:22:54.000Z,20.679915072396398,-103.29092628322542,1553.800048828125,370.1400146484375,148,3.003999948501587,85
7373655897,2021-08-26T12:22:58.000Z,20.67989034578204,-103.29080726020038,1554.0,382.8800048828125,148,3.0139999389648438,84
7373655897,2021-08-26T12:23:00.000Z,20.67987894639373,-103.29075202345848,1553.800048828125,388.7699890136719,148,3.0320000648498535,84
7373655897,2021-08-26T12:23:01.000Z,20.679869474843144,-103.29072553664446,1553.800048828125,391.7099914550781,147,3.0320000648498535,84
7373655897,2021-08-26T12:23:06.000Z,20.679825469851494,-103.29060542397201,1553.800048828125,405.1199951171875,148,2.994999885559082,82
7373655897,2021-08-26T12:23:08.000Z,20.679816585034132,-103.29054633155465,1553.800048828125,411.3900146484375,145,2.994999885559082,82
7373655897,2021-08-26T12:23:11.000Z,20.679817087948322,-103.29044298268855,1553.800048828125,422.17999267578125,144,3.0139999389648438,82
7373655897,2021-08-26T12:23:16.000Z,20.679779117926955,-103.29031675122678,1554.4000244140625,436.010009765625,147,3.0139999389648438,83
7373655897,2021-08-26T12:23:21.000Z,20.679743411019444,-103.29017442651093,1555.0,451.4100036621094,147,2.9860000610351562,83
7373655897,2021-08-26T12:23:24.000Z,20.679710553959012,-103.29009421169758,1555.199951171875,460.4599914550781,147,2.994999885559082,83
7373655897,2021-08-26T12:23:27.000Z,20.679696556180716,-103.28999664634466,1555.199951171875,470.75,149,2.994999885559082,84
7373655897,2021-08-26T12:23:30.000Z,20.679684318602085,-103.28992313705385,1556.4000244140625,478.6000061035156,150,3.003999948501587,84
7373655897,2021-08-26T12:23:33.000Z,20.679678786545992,-103.28982565551996,1556.199951171875,489.05999755859375,150,2.994999885559082,84
7373655897,2021-08-26T12:23:39.000Z,20.679614078253508,-103.28965030610561,1557.4000244140625,508.6700134277344,150,3.0230000019073486,84
7373655897,2021-08-26T12:23:40.000Z,20.679608630016446,-103.28962633386254,1557.5999755859375,511.25,151,3.0230000019073486,84
7373655897,2021-08-26T12:23:44.000Z,20.679575353860855,-103.28951393254101,1558.0,523.7100219726562,155,3.0230000019073486,84
7373655897,2021-08-26T12:23:46.000Z,20.679565630853176,-103.28945282846689,1558.0,530.1900024414062,154,3.0230000019073486,84
7373655897,2021-08-26T12:23:50.000Z,20.67952045239508,-103.28930078074336,1558.5999755859375,547.510009765625,154,3.0420000553131104,85
7373655897,2021-08-26T12:23:51.000Z,20.679511902853847,-103.2892593741417,1558.800048828125,551.9199829101562,154,3.0510001182556152,85
7373655897,2021-08-26T12:23:56.000Z,20.679473346099257,-103.2890659198165,1559.0,572.8400268554688,156,3.1440000534057617,84
7373655897,2021-08-26T12:23:57.000Z,20.67946907132864,-103.28903381712735,1559.0,576.22998046875,158,3.1540000438690186,84
7373655897,2021-08-26T12:24:01.000Z,20.67946068942547,-103.28891982324421,1560.0,588.1799926757812,158,3.1630001068115234,84
7373655897,2021-08-26T12:24:03.000Z,20.679471166804433,-103.28888243995607,1560.4000244140625,592.4299926757812,160,3.1440000534057617,84
7373655897,2021-08-26T12:24:09.000Z,20.67956881597638,-103.28872226178646,1560.800048828125,611.6300048828125,158,3.1070001125335693,80
7373655897,2021-08-26T12:24:11.000Z,20.679564541205764,-103.28867658041418,1561.4000244140625,616.27001953125,157,3.069999933242798,81
7373655897,2021-08-26T12:24:14.000Z,20.679560685530305,-103.28859519213438,1561.4000244140625,624.8499755859375,157,2.809000015258789,82
7373655897,2021-08-26T12:24:17.000Z,20.679554902017117,-103.28851246275008,1561.800048828125,633.469970703125,154,2.882999897003174,82
7373655897,2021-08-26T12:24:19.000Z,20.679549453780055,-103.28846024349332,1562.0,638.9299926757812,155,2.9019999504089355,83
7373655897,2021-08-26T12:24:21.000Z,20.679542664438486,-103.28840089961886,1562.4000244140625,645.2000122070312,155,2.9019999504089355,84
7373655897,2021-08-26T12:24:25.000Z,20.679538138210773,-103.2882812898606,1563.199951171875,657.6900024414062,157,2.994999885559082,84
7373655897,2021-08-26T12:24:31.000Z,20.679493881762028,-103.28810057602823,1563.0,677.3400268554688,157,3.0789999961853027,83
7373655897,2021-08-26T12:24:37.000Z,20.679465970024467,-103.28793075866997,1563.5999755859375,695.4199829101562,157,3.125999927520752,83
7373655897,2021-08-26T12:24:42.000Z,20.679464461281896,-103.2878100592643,1564.0,708.2899780273438,156,3.0789999961853027,82
7373655897,2021-08-26T12:24:46.000Z,20.67946127615869,-103.2876911200583,1564.5999755859375,720.8599853515625,155,3.059999942779541,81
7373655897,2021-08-26T12:24:48.000Z,20.67944954149425,-103.28764183446765,1564.5999755859375,726.1500244140625,153,3.0510001182556152,81
7373655897,2021-08-26T12:24:49.000Z,20.6794451829046,-103.28762440010905,1564.5999755859375,728.0399780273438,154,3.0510001182556152,80
7373655897,2021-08-26T12:25:18.000Z,20.679417103528976,-103.28760554082692,1563.5999755859375,728.0399780273438,121,0.0,57
7373655897,2021-08-26T12:25:19.000Z,20.679422300308943,-103.28761953860521,1563.5999755859375,728.97998046875,121,0.0,53
7373655897,2021-08-26T12:25:20.000Z,20.679443422704935,-103.28761979006231,1563.5999755859375,730.2999877929688,122,0.0,51
