Activity ID,Time,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,DistanceMeters,HeartRateBpm,Speed,RunCadence
6439343727,2021-03-16T13:14:02.000Z,20.634364960715175,-103.39185085147619,1585.0,1.2799999713897705,103,1.2130000591278076,54
6439343727,2021-03-16T13:14:03.000Z,20.63438323326409,-103.39182151481509,1585.4000244140625,5.139999866485596,106,1.5859999656677246,54
6439343727,2021-03-16T13:14:05.000Z,20.634381724521518,-103.39179569855332,1585.5999755859375,7.829999923706055,107,1.9129999876022339,84
6439343727,2021-03-16T13:14:06.000Z,20.634368816390634,-103.39173870161176,1588.0,13.9399995803833,110,3.181999921798706,85
6439343727,2021-03-16T13:14:07.000Z,20.63436035066843,-103.39170861057937,1586.5999755859375,17.200000762939453,111,3.2750000953674316,85
6439343727,2021-03-16T13:14:10.000Z,20.634348448365927,-103.39164381846786,1585.800048828125,24.079999923706055,114,3.4240000247955322,86
6439343727,2021-03-16T13:14:11.000Z,20.634344005957246,-103.39161121286452,1585.800048828125,27.5,114,3.4240000247955322,86
6439343727,2021-03-16T13:14:17.000Z,20.63430813141167,-103.3914288226515,1586.4000244140625,46.91999816894531,116,3.2660000324249268,87
6439343727,2021-03-16T13:14:22.000Z,20.634291786700487,-103.39127484709024,1585.800048828125,63.16999816894531,119,3.3499999046325684,87
6439343727,2021-03-16T13:14:25.000Z,20.63428223133087,-103.39118289761245,1586.199951171875,72.81999969482422,124,3.2190001010894775,87
6439343727,2021-03-16T13:14:26.000Z,20.63427678309381,-103.39115062728524,1586.199951171875,76.2300033569336,130,3.23799991607666,87
6439343727,2021-03-16T13:14:28.000Z,20.63425968401134,-103.39108457788825,1586.4000244140625,83.36000061035156,135,3.2750000953674316,87
6439343727,2021-03-16T13:14:31.000Z,20.6342410761863,-103.39098600670695,1585.5999755859375,93.83999633789062,135,3.2839999198913574,87
6439343727,2021-03-16T13:14:34.000Z,20.634222384542227,-103.39089263230562,1585.199951171875,103.77999877929688,134,3.302999973297119,87
6439343727,2021-03-16T13:14:36.000Z,20.634208554401994,-103.3908280916512,1585.4000244140625,110.66000366210938,134,3.312000036239624,87
6439343727,2021-03-16T13:14:40.000Z,20.63418986275792,-103.39070420712233,1585.800048828125,123.7300033569336,131,3.312000036239624,87
6439343727,2021-03-16T13:14:44.000Z,20.63416052609682,-103.39058292098343,1585.4000244140625,136.80999755859375,132,3.312000036239624,87
6439343727,2021-03-16T13:14:49.000Z,20.634128423407674,-103.3904173783958,1586.0,154.42999267578125,136,3.3310000896453857,87
6439343727,2021-03-16T13:14:50.000Z,20.634122472256422,-103.39038468897343,1586.0,157.88999938964844,136,3.3399999141693115,86
6439343727,2021-03-16T13:14:57.000Z,20.634081065654755,-103.39016248472035,1585.4000244140625,181.52000427246094,138,3.3310000896453857,87
6439343727,2021-03-16T13:15:01.000Z,20.63405147753656,-103.3900302182883,1585.5999755859375,195.64999389648438,141,3.3499999046325684,87
6439343727,2021-03-16T13:15:03.000Z,20.63403144478798,-103.38996894657612,1585.5999755859375,202.41000366210938,142,3.3499999046325684,87
6439343727,2021-03-16T13:15:06.000Z,20.633978471159935,-103.3898769132793,1585.4000244140625,213.75,139,3.368000030517578,88
6439343727,2021-03-16T13:15:07.000Z,20.633952151983976,-103.38986232876778,1585.4000244140625,217.02999877929688,139,3.368000030517578,86
6439343727,2021-03-16T13:15:09.000Z,20.633880402892828,-103.38984967209399,1585.4000244140625,225.0800018310547,139,3.38700008392334,87
6439343727,2021-03-16T13:15:11.000Z,20.633811336010695,-103.38986006565392,1585.4000244140625,232.77000427246094,139,3.4149999618530273,86
6439343727,2021-03-16T13:15:16.000Z,20.633646631613374,-103.38991857133806,1585.0,251.97999572753906,142,3.4619998931884766,86
6439343727,2021-03-16T13:15:20.000Z,20.63355795107782,-103.38986618444324,1584.800048828125,263.760009765625,142,3.3499999046325684,87
6439343727,2021-03-16T13:15:25.000Z,20.633511850610375,-103.38972561992705,1585.4000244140625,279.4700012207031,143,3.2190001010894775,87
6439343727,2021-03-16T13:15:29.000Z,20.633458709344268,-103.38961564935744,1585.199951171875,292.54998779296875,146,3.25600004196167,87
6439343727,2021-03-16T13:15:31.000Z,20.633435240015388,-103.38957122527063,1584.800048828125,297.95001220703125,147,3.2100000381469727,86
6439343727,2021-03-16T13:15:32.000Z,20.633431300520897,-103.38953920640051,1584.5999755859375,301.32000732421875,148,3.2100000381469727,86
6439343727,2021-03-16T13:15:37.000Z,20.63338654115796,-103.38939562439919,1584.800048828125,317.0899963378906,147,3.200000047683716,87
6439343727,2021-03-16T13:15:42.000Z,20.633346140384674,-103.3892431575805,1583.800048828125,333.8299865722656,149,3.190999984741211,87
6439343727,2021-03-16T13:15:47.000Z,20.63332535326481,-103.38909546844661,1584.199951171875,349.3900146484375,148,3.181999921798706,87
6439343727,2021-03-16T13:15:52.000Z,20.633292580023408,-103.38896915316582,1583.5999755859375,363.29998779296875,149,3.1440000534057617,87
6439343727,2021-03-16T13:15:55.000Z,20.633269613608718,-103.38890109211206,1584.0,370.8500061035156,149,3.1070001125335693,87
6439343727,2021-03-16T13:15:57.000Z,20.633263243362308,-103.38884183205664,1584.0,377.07000732421875,148,3.1070001125335693,86
6439343727,2021-03-16T13:16:01.000Z,20.633230889216065,-103.38876069523394,1583.4000244140625,386.5199890136719,145,3.069999933242798,86
6439343727,2021-03-16T13:16:02.000Z,20.633216807618737,-103.38874384760857,1583.4000244140625,388.7900085449219,144,3.059999942779541,86
6439343727,2021-03-16T13:16:03.000Z,20.633207000792027,-103.388726497069,1583.199951171875,390.8800048828125,144,3.0420000553131104,86
6439343727,2021-03-16T13:16:07.000Z,20.63315385952592,-103.38865181431174,1583.0,400.5,140,2.9760000705718994,86
6439343727,2021-03-16T13:16:10.000Z,20.633135922253132,-103.38857076130807,1583.4000244140625,409.3399963378906,137,2.9579999446868896,86
6439343727,2021-03-16T13:16:16.000Z,20.633093174546957,-103.38841318152845,1583.5999755859375,426.67999267578125,134,2.882999897003174,86
6439343727,2021-03-16T13:16:20.000Z,20.633097030222416,-103.38825115934014,1582.800048828125,444.2799987792969,137,3.4800000190734863,85
6439343727,2021-03-16T13:16:21.000Z,20.633090659976006,-103.38821394369006,1582.800048828125,448.2300109863281,137,3.2939999103546143,86
6439343727,2021-03-16T13:16:26.000Z,20.633069537580013,-103.38802266865969,1582.800048828125,468.3500061035156,136,3.2660000324249268,85
6439343727,2021-03-16T13:16:27.000Z,20.633057383820415,-103.38799794204533,1582.800048828125,471.2300109863281,136,3.200000047683716,86
6439343727,2021-03-16T13:16:33.000Z,20.632995776832104,-103.38781697675586,1582.4000244140625,491.2799987792969,135,3.2190001010894775,86
6439343727,2021-03-16T13:16:34.000Z,20.63298529945314,-103.38777473196387,1582.4000244140625,495.80999755859375,135,3.2190001010894775,86
6439343727,2021-03-16T13:16:39.000Z,20.63295017927885,-103.38757616467774,1582.199951171875,516.8599853515625,136,3.3959999084472656,86
6439343727,2021-03-16T13:16:42.000Z,20.632932912558317,-103.38750885799527,1582.4000244140625,524.2899780273438,137,3.2660000324249268,85
6439343727,2021-03-16T13:16:43.000Z,20.632946826517582,-103.387494944036,1582.4000244140625,526.3400268554688,137,2.621999979019165,83
